Unnamed: 0,RubroN3,FechaCreacion,cantidad,totalLineaNeto,mes_año_x,PIB,IPC,IMACEC
1330,"Empanadas, tartas y pies",2015-10-31,91350.35462,68860763.57327984,2015-10,42486.524814553,4.6,88.327076049303
1456,Ensaladas preparadas,2015-10-31,36223.0,22146269.58,2015-10,42486.524814553,4.6,88.327076049303
1591,Frutas,2015-10-31,1103438.593,387254664.26810926,2015-10,42486.524814553,4.6,88.327076049303
1719,Frutos secos,2015-10-31,6281.77,18726133.641251497,2015-10,42486.524814553,4.6,88.327076049303
1846,Grasas y aceites animales comestibles,2015-10-31,8478.0,9208206.232,2015-10,42486.524814553,4.6,88.327076049303
1975,"Hierbas, especias y extractos",2015-10-31,33099.677,26898462.482261345,2015-10,42486.524814553,4.6,88.327076049303
2109,Huevos y sustitutos,2015-10-31,322047.0,80606419.77209654,2015-10,42486.524814553,4.6,88.327076049303
2250,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2015-10-31,72171.0,84731556.02294293,2015-10,42486.524814553,4.6,88.327076049303
2377,Legumbres,2015-10-31,28219.0,125188405.40736309,2015-10,42486.524814553,4.6,88.327076049303
2504,Mariscos frescos,2015-10-31,10488.1,42082292.3265,2015-10,42486.524814553,4.6,88.327076049303
2631,Materiales y mezclas instantáneas,2015-10-31,40137.0,64118633.50870002,2015-10,42486.524814553,4.6,88.327076049303
2765,"Pan, galletas y pastelitos dulces",2015-10-31,1391501.6348,683658371.6816912,2015-10,42486.524814553,4.6,88.327076049303
2892,Pasta o tallarines naturales,2015-10-31,94279.0,185558551.8105278,2015-10,42486.524814553,4.6,88.327076049303
3021,Pescados,2015-10-31,30749.1,186307275.896326,2015-10,42486.524814553,4.6,88.327076049303
3148,Plantas acuáticas,2015-10-31,119.0,191661.2193614,2015-10,42486.524814553,4.6,88.327076049303
3275,Platos combinados empaquetados,2015-10-31,77001.0,552124244.51,2015-10,42486.524814553,4.6,88.327076049303
3403,Postres y decoraciones,2015-10-31,364813.0,100987385.50818647,2015-10,42486.524814553,4.6,88.327076049303
3532,"Productos de chocolates, azúcares y edulcorantes",2015-10-31,1107998.9,138628186.18830648,2015-10,42486.524814553,4.6,88.327076049303
3662,Productos de confitería,2015-10-31,369791.0,135772395.92537943,2015-10,42486.524814553,4.6,88.327076049303
3793,Productos de leche y mantequilla,2015-10-31,2542771.7,6040621292.60378,2015-10,42486.524814553,4.6,88.327076049303
3919,"Productos, suministros y accesorios para tabaco",2015-10-31,10014.0,974267.0,2015-10,42486.524814553,4.6,88.327076049303
4050,Quesos,2015-10-31,88709.708,153545693.68252668,2015-10,42486.524814553,4.6,88.327076049303
4178,"Salmuera, salsas y aceitunas",2015-10-31,76959.38,172726854.18107164,2015-10,42486.524814553,4.6,88.327076049303
4309,"Salsas, condimentos y productos para untar",2015-10-31,21843.0,26323729.56562025,2015-10,42486.524814553,4.6,88.327076049303
4441,Sandwiches y panecillos con relleno,2015-10-31,31926.62,78832570.1754179,2015-10,42486.524814553,4.6,88.327076049303
4568,Sopas y estofados,2015-10-31,14278.0,12085135.297563,2015-10,42486.524814553,4.6,88.327076049303
4695,Suministros y mezclas para hacer al horno,2015-10-31,3805.0,18357246.10977453,2015-10,42486.524814553,4.6,88.327076049303
4822,Tabaco y substitutos,2015-10-31,4709.0,99149032.4473,2015-10,42486.524814553,4.6,88.327076049303
4949,"Tartas, empanadas y pastas",2015-10-31,46986.0,97293303.45301972,2015-10,42486.524814553,4.6,88.327076049303
5077,Tentempiés,2015-10-31,52633.75,40520406.36647272,2015-10,42486.524814553,4.6,88.327076049303
5213,Verduras,2015-10-31,1541760.1203,1180556899.3284802,2015-10,42486.524814553,4.6,88.327076049303
5340,Vinagres y vinos de cocinar,2015-10-31,360.0,1230337.225962,2015-10,42486.524814553,4.6,88.327076049303
37,Aceites vegetales y grasas comestibles,2015-11-30,42814.5,104097638.27279098,2015-11,42486.524814553,5.0,90.802610053762
165,Acompañamientos preparados,2015-11-30,3259.0,12806831.0018411,2015-11,42486.524814553,5.0,90.802610053762
293,Bebidas alcohólicas,2015-11-30,23882.0,55314274.80016717,2015-11,42486.524814553,5.0,90.802610053762
422,Bebidas no alcohólicas,2015-11-30,1407465.898,828597954.8086956,2015-11,42486.524814553,5.0,90.802610053762
550,Bebidas y comidas infantiles,2015-11-30,11430.0,34335333.9177,2015-11,42486.524814553,5.0,90.802610053762
679,Café y té,2015-11-30,99580.0,326729867.57845384,2015-11,42486.524814553,5.0,90.802610053762
814,Carnes procesadas y preparadas,2015-11-30,69890.65011,269858530.61256385,2015-11,42486.524814553,5.0,90.802610053762
949,Carnes y aves de corral,2015-11-30,290106.219343012,1960622590.501548,2015-11,42486.524814553,5.0,90.802610053762
1077,Cereales,2015-11-30,174995.48,317266261.1074521,2015-11,42486.524814553,5.0,90.802610053762
1204,Cereales procesados,2015-11-30,164203.0,95764261.9688666,2015-11,42486.524814553,5.0,90.802610053762
1331,"Empanadas, tartas y pies",2015-11-30,2002138.0,76418633.72664075,2015-11,42486.524814553,5.0,90.802610053762
1457,Ensaladas preparadas,2015-11-30,11286.05,20445701.32,2015-11,42486.524814553,5.0,90.802610053762
1592,Frutas,2015-11-30,529040.0215,439564009.7901538,2015-11,42486.524814553,5.0,90.802610053762
1720,Frutos secos,2015-11-30,5703.5,14832608.939055782,2015-11,42486.524814553,5.0,90.802610053762
1847,Grasas y aceites animales comestibles,2015-11-30,4014.0,6370312.868452,2015-11,42486.524814553,5.0,90.802610053762
1976,"Hierbas, especias y extractos",2015-11-30,33423.4,18425399.912641145,2015-11,42486.524814553,5.0,90.802610053762
2110,Huevos y sustitutos,2015-11-30,314091.54,94058265.47304083,2015-11,42486.524814553,5.0,90.802610053762
2251,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2015-11-30,110883.7,91159929.74981928,2015-11,42486.524814553,5.0,90.802610053762
2378,Legumbres,2015-11-30,26127.562,120932272.91092268,2015-11,42486.524814553,5.0,90.802610053762
2505,Mariscos frescos,2015-11-30,8730.55,40156713.0411,2015-11,42486.524814553,5.0,90.802610053762
2632,Materiales y mezclas instantáneas,2015-11-30,46372.0,79034036.8973752,2015-11,42486.524814553,5.0,90.802610053762
2766,"Pan, galletas y pastelitos dulces",2015-11-30,5286622.914309671,1095838898.0562088,2015-11,42486.524814553,5.0,90.802610053762
2893,Pasta o tallarines naturales,2015-11-30,90390.0,187509472.94245088,2015-11,42486.524814553,5.0,90.802610053762
3022,Pescados,2015-11-30,31736.9,267576984.0662254,2015-11,42486.524814553,5.0,90.802610053762
3149,Plantas acuáticas,2015-11-30,168.0,186359.3272,2015-11,42486.524814553,5.0,90.802610053762
3276,Platos combinados empaquetados,2015-11-30,99736.0,656760644.760168,2015-11,42486.524814553,5.0,90.802610053762
3404,Postres y decoraciones,2015-11-30,476576.4,142407057.8729764,2015-11,42486.524814553,5.0,90.802610053762
3533,"Productos de chocolates, azúcares y edulcorantes",2015-11-30,4643846.5,162555114.7614785,2015-11,42486.524814553,5.0,90.802610053762
3663,Productos de confitería,2015-11-30,431406.31033613,378087679.122186,2015-11,42486.524814553,5.0,90.802610053762
3794,Productos de leche y mantequilla,2015-11-30,701824.75,396714618.9709987,2015-11,42486.524814553,5.0,90.802610053762
3920,"Productos, suministros y accesorios para tabaco",2015-11-30,23001.0,1991764.7058,2015-11,42486.524814553,5.0,90.802610053762
4051,Quesos,2015-11-30,100232.1669,143618494.5575239,2015-11,42486.524814553,5.0,90.802610053762
4179,"Salmuera, salsas y aceitunas",2015-11-30,65780.143,169751560.01832217,2015-11,42486.524814553,5.0,90.802610053762
4310,"Salsas, condimentos y productos para untar",2015-11-30,22006.4,19532311.333562914,2015-11,42486.524814553,5.0,90.802610053762
4442,Sandwiches y panecillos con relleno,2015-11-30,41713.634,116447031.85013756,2015-11,42486.524814553,5.0,90.802610053762
4569,Sopas y estofados,2015-11-30,5970.0,10582948.5320325,2015-11,42486.524814553,5.0,90.802610053762
4696,Suministros y mezclas para hacer al horno,2015-11-30,3477.0,10469222.835148675,2015-11,42486.524814553,5.0,90.802610053762
4823,Tabaco y substitutos,2015-11-30,4460.0,94104334.642,2015-11,42486.524814553,5.0,90.802610053762
4950,"Tartas, empanadas y pastas",2015-11-30,131147.0,181174540.0281528,2015-11,42486.524814553,5.0,90.802610053762
5078,Tentempiés,2015-11-30,60503.87,42131052.04716966,2015-11,42486.524814553,5.0,90.802610053762
5214,Verduras,2015-11-30,1729908.6054,1417445905.4691308,2015-11,42486.524814553,5.0,90.802610053762
5341,Vinagres y vinos de cocinar,2015-11-30,404.0,1659691.5352184,2015-11,42486.524814553,5.0,90.802610053762
38,Aceites vegetales y grasas comestibles,2015-12-31,35903.0,101047989.13784732,2015-12,42486.524814553,4.6,90.006774753033
166,Acompañamientos preparados,2015-12-31,3427.0,9475292.5249,2015-12,42486.524814553,4.6,90.006774753033
294,Bebidas alcohólicas,2015-12-31,10822.0,27479637.8117,2015-12,42486.524814553,4.6,90.006774753033
423,Bebidas no alcohólicas,2015-12-31,646040.0,512370780.9538079,2015-12,42486.524814553,4.6,90.006774753033
551,Bebidas y comidas infantiles,2015-12-31,10593.0,28899793.967683,2015-12,42486.524814553,4.6,90.006774753033
680,Café y té,2015-12-31,58610.0,202047954.4415353,2015-12,42486.524814553,4.6,90.006774753033
815,Carnes procesadas y preparadas,2015-12-31,141306.18614,457526700.59290034,2015-12,42486.524814553,4.6,90.006774753033
950,Carnes y aves de corral,2015-12-31,5848538.878755712,1687757752.0011506,2015-12,42486.524814553,4.6,90.006774753033
1078,Cereales,2015-12-31,115505.05,222893961.7719161,2015-12,42486.524814553,4.6,90.006774753033
1205,Cereales procesados,2015-12-31,54265.05,33428960.4387587,2015-12,42486.524814553,4.6,90.006774753033
1332,"Empanadas, tartas y pies",2015-12-31,2113830.8,66462474.54464,2015-12,42486.524814553,4.6,90.006774753033
1458,Ensaladas preparadas,2015-12-31,17856.0,68517387.4,2015-12,42486.524814553,4.6,90.006774753033
1593,Frutas,2015-12-31,488232.0478,501478765.95016193,2015-12,42486.524814553,4.6,90.006774753033
1721,Frutos secos,2015-12-31,4920.75,22042144.55549,2015-12,42486.524814553,4.6,90.006774753033
1848,Grasas y aceites animales comestibles,2015-12-31,19363.0,26393690.0168,2015-12,42486.524814553,4.6,90.006774753033
1977,"Hierbas, especias y extractos",2015-12-31,33419.1,20102912.360045142,2015-12,42486.524814553,4.6,90.006774753033
2111,Huevos y sustitutos,2015-12-31,406142.0,90384951.49700922,2015-12,42486.524814553,4.6,90.006774753033
2252,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2015-12-31,116402.75,84857988.17564,2015-12,42486.524814553,4.6,90.006774753033
2379,Legumbres,2015-12-31,24334.149,84861178.387811,2015-12,42486.524814553,4.6,90.006774753033
2506,Mariscos frescos,2015-12-31,8409.2,63273074.8543,2015-12,42486.524814553,4.6,90.006774753033
2633,Materiales y mezclas instantáneas,2015-12-31,66437.0,98946465.88945,2015-12,42486.524814553,4.6,90.006774753033
2767,"Pan, galletas y pastelitos dulces",2015-12-31,5963020.9519,815958006.284326,2015-12,42486.524814553,4.6,90.006774753033
2894,Pasta o tallarines naturales,2015-12-31,57146.0,120523133.857646,2015-12,42486.524814553,4.6,90.006774753033
3023,Pescados,2015-12-31,44790.72,244907007.7702552,2015-12,42486.524814553,4.6,90.006774753033
3150,Plantas acuáticas,2015-12-31,160.0,367277.0,2015-12,42486.524814553,4.6,90.006774753033
3277,Platos combinados empaquetados,2015-12-31,73288.0,499709703.0,2015-12,42486.524814553,4.6,90.006774753033
3405,Postres y decoraciones,2015-12-31,417821.195,107505033.207044,2015-12,42486.524814553,4.6,90.006774753033
3534,"Productos de chocolates, azúcares y edulcorantes",2015-12-31,1549197.5,138374552.39942646,2015-12,42486.524814553,4.6,90.006774753033
3664,Productos de confitería,2015-12-31,27026.0,25911431.76746529,2015-12,42486.524814553,4.6,90.006774753033
3795,Productos de leche y mantequilla,2015-12-31,816683.7812,396296361.2955988,2015-12,42486.524814553,4.6,90.006774753033
3921,"Productos, suministros y accesorios para tabaco",2015-12-31,12001.0,1039000.0,2015-12,42486.524814553,4.6,90.006774753033
4052,Quesos,2015-12-31,83779.1986,130464078.17295744,2015-12,42486.524814553,4.6,90.006774753033
4180,"Salmuera, salsas y aceitunas",2015-12-31,85779.7,536276615.3222236,2015-12,42486.524814553,4.6,90.006774753033
4311,"Salsas, condimentos y productos para untar",2015-12-31,20989.5,19697713.0964912,2015-12,42486.524814553,4.6,90.006774753033
4443,Sandwiches y panecillos con relleno,2015-12-31,63925.18,100711671.6604,2015-12,42486.524814553,4.6,90.006774753033
4570,Sopas y estofados,2015-12-31,15392.0,11028216.254369,2015-12,42486.524814553,4.6,90.006774753033
4697,Suministros y mezclas para hacer al horno,2015-12-31,4764.0,12829143.914301,2015-12,42486.524814553,4.6,90.006774753033
4824,Tabaco y substitutos,2015-12-31,5695.0,91241240.7934,2015-12,42486.524814553,4.6,90.006774753033
4951,"Tartas, empanadas y pastas",2015-12-31,27382.85,37987608.43526524,2015-12,42486.524814553,4.6,90.006774753033
5079,Tentempiés,2015-12-31,10585.25,19735643.5387,2015-12,42486.524814553,4.6,90.006774753033
5215,Verduras,2015-12-31,1581163.3275,1168003559.5442293,2015-12,42486.524814553,4.6,90.006774753033
5342,Vinagres y vinos de cocinar,2015-12-31,505.0,2225976.1008,2015-12,42486.524814553,4.6,90.006774753033
39,Aceites vegetales y grasas comestibles,2016-01-31,26010.0,60696842.00459574,2016-01,46406.790258516,4.0,95.1359033635
167,Acompañamientos preparados,2016-01-31,6436.0,29040290.035712,2016-01,46406.790258516,4.0,95.1359033635
295,Bebidas alcohólicas,2016-01-31,23416.5,23136159.9702392,2016-01,46406.790258516,4.0,95.1359033635
424,Bebidas no alcohólicas,2016-01-31,653255.0,476228487.0551258,2016-01,46406.790258516,4.0,95.1359033635
552,Bebidas y comidas infantiles,2016-01-31,13876.0,34467791.877399,2016-01,46406.790258516,4.0,95.1359033635
681,Café y té,2016-01-31,45817.0,129577021.02031602,2016-01,46406.790258516,4.0,95.1359033635
816,Carnes procesadas y preparadas,2016-01-31,44918.84182,149964765.10883236,2016-01,46406.790258516,4.0,95.1359033635
951,Carnes y aves de corral,2016-01-31,172715.4714665,1220191214.986607,2016-01,46406.790258516,4.0,95.1359033635
1079,Cereales,2016-01-31,90694.20157,197133185.71061283,2016-01,46406.790258516,4.0,95.1359033635
1206,Cereales procesados,2016-01-31,51544.5,52818961.49210026,2016-01,46406.790258516,4.0,95.1359033635
1333,"Empanadas, tartas y pies",2016-01-31,2089482.0,49104387.28454843,2016-01,46406.790258516,4.0,95.1359033635
1459,Ensaladas preparadas,2016-01-31,6982.0,16752446.4,2016-01,46406.790258516,4.0,95.1359033635
1594,Frutas,2016-01-31,410960.206,349288239.0653289,2016-01,46406.790258516,4.0,95.1359033635
1722,Frutos secos,2016-01-31,3643.75,12595241.461104205,2016-01,46406.790258516,4.0,95.1359033635
1849,Grasas y aceites animales comestibles,2016-01-31,1641.5,2883483.47,2016-01,46406.790258516,4.0,95.1359033635
1978,"Hierbas, especias y extractos",2016-01-31,32200.7,20952110.77333327,2016-01,46406.790258516,4.0,95.1359033635
2112,Huevos y sustitutos,2016-01-31,345228.8,83863097.21587,2016-01,46406.790258516,4.0,95.1359033635
2253,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2016-01-31,58789.0,94779825.81563126,2016-01,46406.790258516,4.0,95.1359033635
2380,Legumbres,2016-01-31,33425.0,95076302.29001676,2016-01,46406.790258516,4.0,95.1359033635
2507,Mariscos frescos,2016-01-31,8151.0,29358358.99782184,2016-01,46406.790258516,4.0,95.1359033635
2634,Materiales y mezclas instantáneas,2016-01-31,54921.0,62992656.614,2016-01,46406.790258516,4.0,95.1359033635
2768,"Pan, galletas y pastelitos dulces",2016-01-31,1073086.58771,725654232.3231579,2016-01,46406.790258516,4.0,95.1359033635
2895,Pasta o tallarines naturales,2016-01-31,72801.0,163980136.72050917,2016-01,46406.790258516,4.0,95.1359033635
3024,Pescados,2016-01-31,27526.9,199697863.03569156,2016-01,46406.790258516,4.0,95.1359033635
3151,Plantas acuáticas,2016-01-31,186.0,295092.436,2016-01,46406.790258516,4.0,95.1359033635
3278,Platos combinados empaquetados,2016-01-31,66201.0,477069792.538,2016-01,46406.790258516,4.0,95.1359033635
3406,Postres y decoraciones,2016-01-31,298428.0,84571064.2717672,2016-01,46406.790258516,4.0,95.1359033635
3535,"Productos de chocolates, azúcares y edulcorantes",2016-01-31,3480557.2,105227526.09981678,2016-01,46406.790258516,4.0,95.1359033635
3665,Productos de confitería,2016-01-31,46105.0,14255801.814801889,2016-01,46406.790258516,4.0,95.1359033635
3796,Productos de leche y mantequilla,2016-01-31,1645398.0,687006568.1209935,2016-01,46406.790258516,4.0,95.1359033635
3922,"Productos, suministros y accesorios para tabaco",2016-01-31,3005.0,309033.6,2016-01,46406.790258516,4.0,95.1359033635
4053,Quesos,2016-01-31,67415.586,98805986.14722316,2016-01,46406.790258516,4.0,95.1359033635
4181,"Salmuera, salsas y aceitunas",2016-01-31,42096.75,150482652.39155555,2016-01,46406.790258516,4.0,95.1359033635
4312,"Salsas, condimentos y productos para untar",2016-01-31,21314.978,21134930.718982745,2016-01,46406.790258516,4.0,95.1359033635
4444,Sandwiches y panecillos con relleno,2016-01-31,28850.43,82004629.60666443,2016-01,46406.790258516,4.0,95.1359033635
4571,Sopas y estofados,2016-01-31,6974.0,7274661.900095796,2016-01,46406.790258516,4.0,95.1359033635
4698,Suministros y mezclas para hacer al horno,2016-01-31,4145.0,17920506.60596134,2016-01,46406.790258516,4.0,95.1359033635
4825,Tabaco y substitutos,2016-01-31,4332.0,93770105.2774,2016-01,46406.790258516,4.0,95.1359033635
4952,"Tartas, empanadas y pastas",2016-01-31,26813.0,41527834.21427188,2016-01,46406.790258516,4.0,95.1359033635
5080,Tentempiés,2016-01-31,7342.5,17706587.79305955,2016-01,46406.790258516,4.0,95.1359033635
5216,Verduras,2016-01-31,1477784.1515,1090664025.6539228,2016-01,46406.790258516,4.0,95.1359033635
5343,Vinagres y vinos de cocinar,2016-01-31,2324.0,3317291.772,2016-01,46406.790258516,4.0,95.1359033635
40,Aceites vegetales y grasas comestibles,2016-02-29,39148.0,107853409.8976903,2016-02,46406.790258516,3.9,97.404224514212
168,Acompañamientos preparados,2016-02-29,2695.0,9547402.5819512,2016-02,46406.790258516,3.9,97.404224514212
296,Bebidas alcohólicas,2016-02-29,9491.0,30392276.52267,2016-02,46406.790258516,3.9,97.404224514212
425,Bebidas no alcohólicas,2016-02-29,722605.533,522817099.650449,2016-02,46406.790258516,3.9,97.404224514212
553,Bebidas y comidas infantiles,2016-02-29,48640.0,28969582.8996,2016-02,46406.790258516,3.9,97.404224514212
682,Café y té,2016-02-29,71527.0,158822184.3993794,2016-02,46406.790258516,3.9,97.404224514212
817,Carnes procesadas y preparadas,2016-02-29,47063.3944314,185324478.04535225,2016-02,46406.790258516,3.9,97.404224514212
952,Carnes y aves de corral,2016-02-29,6592161.859593827,3407777192.3178606,2016-02,46406.790258516,3.9,97.404224514212
1080,Cereales,2016-02-29,119281.0,247738282.2086958,2016-02,46406.790258516,3.9,97.404224514212
1207,Cereales procesados,2016-02-29,47718.0,36109408.05156288,2016-02,46406.790258516,3.9,97.404224514212
1334,"Empanadas, tartas y pies",2016-02-29,80916.4,58016474.2364896,2016-02,46406.790258516,3.9,97.404224514212
1460,Ensaladas preparadas,2016-02-29,16034.0,19438574.46,2016-02,46406.790258516,3.9,97.404224514212
1595,Frutas,2016-02-29,1428518.5581,999376855.3059852,2016-02,46406.790258516,3.9,97.404224514212
1723,Frutos secos,2016-02-29,66636.7,195593371.7671921,2016-02,46406.790258516,3.9,97.404224514212
1850,Grasas y aceites animales comestibles,2016-02-29,5613.0,7085996.454,2016-02,46406.790258516,3.9,97.404224514212
1979,"Hierbas, especias y extractos",2016-02-29,72508.1,26810826.27099143,2016-02,46406.790258516,3.9,97.404224514212
2113,Huevos y sustitutos,2016-02-29,1900096.0,270091359.41259897,2016-02,46406.790258516,3.9,97.404224514212
2254,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2016-02-29,98646.25,90832218.643,2016-02,46406.790258516,3.9,97.404224514212
2381,Legumbres,2016-02-29,26753.335,99508853.96992,2016-02,46406.790258516,3.9,97.404224514212
2508,Mariscos frescos,2016-02-29,9586.8,35373739.9893,2016-02,46406.790258516,3.9,97.404224514212
2635,Materiales y mezclas instantáneas,2016-02-29,54263.0,71278995.40876,2016-02,46406.790258516,3.9,97.404224514212
2769,"Pan, galletas y pastelitos dulces",2016-02-29,3152456.0691,773308209.1427646,2016-02,46406.790258516,3.9,97.404224514212
2896,Pasta o tallarines naturales,2016-02-29,68285.0,132294844.962872,2016-02,46406.790258516,3.9,97.404224514212
3025,Pescados,2016-02-29,92098.3,449119782.271528,2016-02,46406.790258516,3.9,97.404224514212
3152,Plantas acuáticas,2016-02-29,184.25,296671.432,2016-02,46406.790258516,3.9,97.404224514212
3279,Platos combinados empaquetados,2016-02-29,75184.0,407139072.2941176,2016-02,46406.790258516,3.9,97.404224514212
3407,Postres y decoraciones,2016-02-29,989292.0,275878337.9184004,2016-02,46406.790258516,3.9,97.404224514212
3536,"Productos de chocolates, azúcares y edulcorantes",2016-02-29,4845725.0,121530001.96908171,2016-02,46406.790258516,3.9,97.404224514212
3666,Productos de confitería,2016-02-29,479443.0,60841419.49700906,2016-02,46406.790258516,3.9,97.404224514212
3797,Productos de leche y mantequilla,2016-02-29,843251.75,492082876.7086772,2016-02,46406.790258516,3.9,97.404224514212
3923,"Productos, suministros y accesorios para tabaco",2016-02-29,14028.0,1379675.0,2016-02,46406.790258516,3.9,97.404224514212
4054,Quesos,2016-02-29,98535.338,203827945.1111235,2016-02,46406.790258516,3.9,97.404224514212
4182,"Salmuera, salsas y aceitunas",2016-02-29,54224.54,105842400.9237739,2016-02,46406.790258516,3.9,97.404224514212
4313,"Salsas, condimentos y productos para untar",2016-02-29,24376.0,21928301.058018,2016-02,46406.790258516,3.9,97.404224514212
4445,Sandwiches y panecillos con relleno,2016-02-29,20976.9249,85157208.95768504,2016-02,46406.790258516,3.9,97.404224514212
4572,Sopas y estofados,2016-02-29,9246.0,10069097.1536,2016-02,46406.790258516,3.9,97.404224514212
4699,Suministros y mezclas para hacer al horno,2016-02-29,4506.0,13727287.77605,2016-02,46406.790258516,3.9,97.404224514212
4826,Tabaco y substitutos,2016-02-29,3290.0,73586926.33091,2016-02,46406.790258516,3.9,97.404224514212
4953,"Tartas, empanadas y pastas",2016-02-29,37823.0,70011024.25571105,2016-02,46406.790258516,3.9,97.404224514212
5081,Tentempiés,2016-02-29,20070.0,19077190.42456,2016-02,46406.790258516,3.9,97.404224514212
5217,Verduras,2016-02-29,2770084.1087,2073841131.7467504,2016-02,46406.790258516,3.9,97.404224514212
5344,Vinagres y vinos de cocinar,2016-02-29,330.0,1629184.426,2016-02,46406.790258516,3.9,97.404224514212
41,Aceites vegetales y grasas comestibles,2016-03-31,56971.0,121114452.17177396,2016-03,46406.790258516,4.4,101.42976832782
169,Acompañamientos preparados,2016-03-31,4682.0,36873119.916,2016-03,46406.790258516,4.4,101.42976832782
297,Bebidas alcohólicas,2016-03-31,8113.0,32891549.963048,2016-03,46406.790258516,4.4,101.42976832782
426,Bebidas no alcohólicas,2016-03-31,653978.5,531649712.3716994,2016-03,46406.790258516,4.4,101.42976832782
554,Bebidas y comidas infantiles,2016-03-31,22498.0,60986992.2188,2016-03,46406.790258516,4.4,101.42976832782
683,Café y té,2016-03-31,10523443.0,265703032.2521655,2016-03,46406.790258516,4.4,101.42976832782
818,Carnes procesadas y preparadas,2016-03-31,104437.131632355,245292920.595976,2016-03,46406.790258516,4.4,101.42976832782
953,Carnes y aves de corral,2016-03-31,6086360.446580041,2681276288.628983,2016-03,46406.790258516,4.4,101.42976832782
1081,Cereales,2016-03-31,168808.0,283395023.36466235,2016-03,46406.790258516,4.4,101.42976832782
1208,Cereales procesados,2016-03-31,71978.5,56953107.872294,2016-03,46406.790258516,4.4,101.42976832782
1335,"Empanadas, tartas y pies",2016-03-31,161649.3,100962751.900792,2016-03,46406.790258516,4.4,101.42976832782
1461,Ensaladas preparadas,2016-03-31,20051.0,52250425.8,2016-03,46406.790258516,4.4,101.42976832782
1596,Frutas,2016-03-31,623751.023,481189525.9124765,2016-03,46406.790258516,4.4,101.42976832782
1724,Frutos secos,2016-03-31,4288.93,17420703.53604363,2016-03,46406.790258516,4.4,101.42976832782
1851,Grasas y aceites animales comestibles,2016-03-31,2902.0,8457132.252799999,2016-03,46406.790258516,4.4,101.42976832782
1980,"Hierbas, especias y extractos",2016-03-31,43023.8,22371760.222386427,2016-03,46406.790258516,4.4,101.42976832782
2114,Huevos y sustitutos,2016-03-31,1332653.0,184757028.70123544,2016-03,46406.790258516,4.4,101.42976832782
2255,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2016-03-31,70429.0,101121541.83878,2016-03,46406.790258516,4.4,101.42976832782
2382,Legumbres,2016-03-31,31660.0,141527688.11185375,2016-03,46406.790258516,4.4,101.42976832782
2509,Mariscos frescos,2016-03-31,9872.2,33126926.77,2016-03,46406.790258516,4.4,101.42976832782
2636,Materiales y mezclas instantáneas,2016-03-31,37305.0,53891211.20915665,2016-03,46406.790258516,4.4,101.42976832782
2770,"Pan, galletas y pastelitos dulces",2016-03-31,3194982.8468,790856573.6399335,2016-03,46406.790258516,4.4,101.42976832782
2897,Pasta o tallarines naturales,2016-03-31,101956.0,155969271.4789266,2016-03,46406.790258516,4.4,101.42976832782
3026,Pescados,2016-03-31,38336.6525,286789921.07872504,2016-03,46406.790258516,4.4,101.42976832782
3153,Plantas acuáticas,2016-03-31,132.0,2257300.2761,2016-03,46406.790258516,4.4,101.42976832782
3280,Platos combinados empaquetados,2016-03-31,65080.0,343513598.2605025,2016-03,46406.790258516,4.4,101.42976832782
3408,Postres y decoraciones,2016-03-31,414896.0,112508834.01834908,2016-03,46406.790258516,4.4,101.42976832782
3537,"Productos de chocolates, azúcares y edulcorantes",2016-03-31,3950697.0,158057678.0832254,2016-03,46406.790258516,4.4,101.42976832782
3667,Productos de confitería,2016-03-31,307032.0,26933761.66628627,2016-03,46406.790258516,4.4,101.42976832782
3798,Productos de leche y mantequilla,2016-03-31,8844270.0,806677093.366945,2016-03,46406.790258516,4.4,101.42976832782
3924,"Productos, suministros y accesorios para tabaco",2016-03-31,4078.0,894454.0,2016-03,46406.790258516,4.4,101.42976832782
4055,Quesos,2016-03-31,113443.746876924,202674481.4745409,2016-03,46406.790258516,4.4,101.42976832782
4183,"Salmuera, salsas y aceitunas",2016-03-31,67294.7,200753273.0006798,2016-03,46406.790258516,4.4,101.42976832782
4314,"Salsas, condimentos y productos para untar",2016-03-31,32977.1457,38832432.66014823,2016-03,46406.790258516,4.4,101.42976832782
4446,Sandwiches y panecillos con relleno,2016-03-31,40652.695,117197583.98752937,2016-03,46406.790258516,4.4,101.42976832782
4573,Sopas y estofados,2016-03-31,15888.0,22267254.77921613,2016-03,46406.790258516,4.4,101.42976832782
4700,Suministros y mezclas para hacer al horno,2016-03-31,14901.0,62756644.08224201,2016-03,46406.790258516,4.4,101.42976832782
4827,Tabaco y substitutos,2016-03-31,5474.0,95299857.8984,2016-03,46406.790258516,4.4,101.42976832782
4954,"Tartas, empanadas y pastas",2016-03-31,38577.0,61182368.14384232,2016-03,46406.790258516,4.4,101.42976832782
5082,Tentempiés,2016-03-31,8050.25,14762111.6632197,2016-03,46406.790258516,4.4,101.42976832782
